avg_packet_size,byte_rate,duration,tcp_pct,unique_dst_ports,syn_ratio,ground_truth
105.24,1332.12,0.32,0.41,194,0.55,Suspicious
51.95,31118.45,1.72,0.91,2,0.86,Suspicious
943.22,2208.15,5.27,0.82,3,0.03,Normal
1138.91,530638.43,190.9,0.91,1,0.04,Priority
899.19,18495.72,2.72,0.75,4,0.12,Normal
1282.57,791933.42,227.02,0.98,1,0.04,Priority
77.91,8154.42,3.27,0.86,1,0.83,Suspicious
1285.92,51009.07,2.19,0.82,3,0.14,Normal
1139.26,335944.13,123.62,0.93,1,0.01,Priority
694.47,56958.75,7.66,0.65,2,0.09,Normal
188.32,82868.86,1712.45,0.36,1,0.04,Priority
1372.01,36903.11,3.56,0.64,2,0.11,Normal
63.41,40517.68,2.52,0.87,1,0.87,Suspicious
71.95,20509.52,0.26,0.45,37,0.63,Suspicious
1024.64,9210.14,9.73,0.76,4,0.04,Normal
61.67,23967.62,4.13,0.97,1,0.95,Suspicious
558.3,4055.37,5.62,0.65,1,0.07,Normal
1022.74,843742.12,198.6,0.98,1,0.02,Priority
72.2,43953.69,0.31,0.16,15,0.68,Suspicious
1421.02,283955.34,456.89,0.83,3,0.04,Priority
1137.36,29085.07,3.82,0.74,2,0.12,Normal
76.71,15159.75,1.04,0.88,1,0.95,Suspicious
580.25,1920.84,2.18,0.78,4,0.08,Normal
485.97,50756.61,7.21,0.93,2,0.09,Normal
1211.86,427123.09,207.29,0.81,1,0.01,Priority
70.97,206.77,0.92,0.46,138,0.88,Suspicious
87.58,1078.48,0.16,0.7,53,0.8,Suspicious
1360.57,9416.61,5.14,0.89,1,0.09,Normal
856.13,2771.19,4.03,0.8,4,0.15,Normal
257.52,71610.59,334.27,0.39,1,0.03,Priority
90.38,70896.57,0.28,0.45,71,0.41,Suspicious
1242.19,236502.81,579.65,0.66,1,0.04,Priority
71.52,35057.73,0.37,0.27,25,0.47,Suspicious
1198.36,365136.87,148.6,0.91,1,0.02,Priority
962.07,56878.35,5.01,0.73,4,0.12,Normal
408.78,23545.84,3.09,0.61,1,0.09,Normal
1306.83,17055.8,6.51,0.6,5,0.13,Normal
1318.52,3772.56,3.45,0.74,2,0.12,Normal
1252.41,59418.75,6.79,0.76,3,0.04,Normal
505.36,47127.61,6.48,0.62,5,0.08,Normal
1368.9,41981.85,7.22,0.8,1,0.08,Normal
233.41,31822.39,891.92,0.31,2,0.02,Priority
73.79,16724.53,3.27,0.99,2,0.97,Suspicious
51.59,22929.83,4.28,0.92,2,0.93,Suspicious
58.45,944.73,0.41,0.32,109,0.54,Suspicious
616.06,48750.14,7.88,0.82,1,0.09,Normal
753.61,59678.09,4.48,0.67,5,0.03,Normal
1303.19,148400.09,121.75,0.68,1,0.04,Priority
1379.42,18465.45,8.72,0.6,2,0.11,Normal
579.63,40100.62,6.75,0.69,4,0.02,Normal
1239.18,10480.1,0.35,0.76,1,0.06,Normal
55.19,216.74,0.51,0.31,184,0.52,Suspicious
1151.45,312399.94,464.84,0.87,2,0.01,Priority
1444.62,226450.78,216.46,0.53,2,0.01,Priority
1057.45,408837.21,280.45,1.0,2,0.01,Priority
528.75,20475.87,3.28,0.63,1,0.11,Normal
744.96,7183.44,9.59,0.9,3,0.13,Normal
1329.94,21268.37,9.64,0.92,4,0.04,Normal
426.37,23211.34,8.12,0.95,1,0.07,Normal
1364.72,194638.5,523.4,0.83,3,0.05,Priority
1256.99,35953.93,0.93,0.88,4,0.13,Normal
1386.69,15801.53,5.15,0.92,2,0.08,Normal
1051.56,849478.71,29.22,0.92,2,0.04,Priority
956.16,899449.75,163.66,0.96,1,0.04,Priority
708.79,25199.66,3.54,0.64,4,0.09,Normal
80.27,601.01,0.04,0.66,197,0.8,Suspicious
458.08,52104.39,6.05,0.85,5,0.15,Normal
1371.91,368256.83,359.92,0.75,2,0.03,Priority
91.17,887.89,0.88,0.52,149,0.74,Suspicious
632.86,34174.61,9.43,0.78,2,0.05,Normal
108.08,44047.46,3310.11,0.17,2,0.02,Priority
850.6,23879.21,2.47,0.73,5,0.15,Normal
1039.31,249322.1,99.53,0.53,1,0.03,Priority
84.54,1991.03,0.95,0.41,34,0.65,Suspicious
809.33,53751.85,2.38,0.67,1,0.1,Normal
719.05,25515.33,9.09,0.68,5,0.06,Normal
56.05,13586.03,2.53,0.99,1,1.0,Suspicious
858.98,498102.33,170.59,0.95,2,0.02,Priority
463.03,54277.06,8.16,0.71,5,0.12,Normal
43.66,300.63,0.45,0.49,39,0.77,Suspicious
102.57,343.83,0.42,0.38,104,0.63,Suspicious
1387.75,491695.31,25.6,0.93,2,0.02,Priority
1468.73,844929.67,244.09,0.91,2,0.01,Priority
232.29,95379.91,3286.36,0.22,1,0.02,Priority
68.51,42090.43,4.53,0.91,1,0.76,Suspicious
75.39,1750.64,0.62,0.31,43,0.83,Suspicious
1225.92,28323.77,2.86,0.83,2,0.11,Normal
1113.85,420683.44,75.63,0.94,2,0.02,Priority
172.1,56841.88,2430.95,0.33,2,0.02,Priority
924.51,25213.41,9.83,0.64,2,0.09,Normal
45.97,43228.67,4.96,0.91,1,0.89,Suspicious
1364.0,602951.34,237.55,0.96,1,0.02,Priority
243.62,43030.83,1965.9,0.22,1,0.03,Priority
1222.9,464056.28,237.52,0.51,1,0.05,Priority
1275.12,52209.9,6.35,0.77,1,0.12,Normal
1246.0,28859.67,7.3,0.95,4,0.12,Normal
954.71,15039.37,7.48,0.76,4,0.11,Normal
467.5,31603.36,1.88,0.94,5,0.15,Normal
259.56,69430.91,1048.83,0.2,1,0.01,Priority
489.63,41299.94,9.63,0.71,2,0.12,Normal
144.86,52202.12,0.02,0.15,79,0.44,Suspicious
197.92,36397.08,0.24,0.17,10,0.52,Suspicious
49.88,12749.8,2.01,0.95,2,0.81,Suspicious
786.7,49447.4,9.7,0.76,3,0.12,Normal
53.26,1779.92,0.99,0.32,20,0.6,Suspicious
160.13,69577.24,0.34,0.2,41,0.54,Suspicious
1072.36,20396.85,2.85,0.66,3,0.12,Normal
136.48,41532.93,0.1,0.47,40,0.59,Suspicious
78.08,38216.58,3.62,0.89,2,0.71,Suspicious
86.51,272.85,0.34,0.69,118,0.78,Suspicious
118.14,61614.33,2485.59,0.12,1,0.03,Priority
50.29,42846.33,3.48,0.92,1,0.79,Suspicious
71.7,40187.78,0.9,0.86,2,0.76,Suspicious
1185.75,56904.5,3.62,0.69,3,0.14,Normal
118.01,549.95,0.63,0.62,122,0.62,Suspicious
1441.4,191088.11,599.12,0.58,3,0.01,Priority
112.93,1398.16,0.12,0.34,150,0.87,Suspicious
208.7,98504.86,3569.69,0.3,1,0.04,Priority
1376.56,39090.55,9.35,0.71,3,0.14,Normal
1014.43,29330.23,6.03,0.66,1,0.11,Normal
1228.9,36601.64,3.95,0.8,3,0.09,Normal
163.6,43680.11,0.4,0.13,73,0.66,Suspicious
647.63,21535.07,8.97,0.94,1,0.14,Normal
1106.45,270397.07,127.23,0.59,2,0.04,Priority
86.4,52471.21,0.26,0.19,86,0.52,Suspicious
1241.42,39199.37,3.48,0.87,3,0.05,Normal
57.77,24612.85,2.75,0.95,2,0.94,Suspicious
41.84,60225.55,0.05,0.22,61,0.57,Suspicious
63.71,12224.93,1.36,0.96,2,0.83,Suspicious
913.26,7326.12,4.29,0.76,5,0.05,Normal
940.77,42297.61,8.3,0.88,4,0.09,Normal
73.61,22103.76,0.32,0.47,49,0.42,Suspicious
46.34,12787.14,1.05,0.99,2,0.76,Suspicious
1391.09,8950.6,9.66,0.81,4,0.03,Normal
587.53,11073.19,8.72,0.75,1,0.09,Normal
859.85,12327.53,2.33,0.7,3,0.15,Normal
165.73,31558.96,2660.28,0.31,1,0.03,Priority
609.06,51060.45,9.07,0.79,5,0.05,Normal
892.61,22657.88,4.76,0.88,5,0.08,Normal
65.61,707.72,0.86,0.66,155,0.55,Suspicious
968.31,6526.81,3.74,0.69,5,0.08,Normal
71.61,31090.3,2.12,0.89,2,0.99,Suspicious
1157.28,170006.09,187.37,0.81,3,0.02,Priority
91.09,15227.56,0.08,0.12,67,0.65,Suspicious
960.66,682286.68,88.47,0.95,2,0.01,Priority
1323.55,390843.28,240.69,0.96,2,0.02,Priority
126.89,77576.76,143.38,0.17,2,0.01,Priority
1372.16,13670.8,1.95,0.76,5,0.09,Normal
60.17,10628.32,3.86,0.94,2,0.98,Suspicious
53.72,24292.78,3.01,0.98,2,0.88,Suspicious
114.19,1343.22,0.66,0.4,92,0.83,Suspicious
1450.21,467124.68,96.04,0.91,2,0.01,Priority
797.68,58454.22,5.49,0.7,3,0.09,Normal
42.63,1471.03,0.2,0.56,48,0.87,Suspicious
1357.89,145426.33,287.72,0.93,2,0.03,Priority
585.27,21963.66,3.44,0.77,1,0.11,Normal
51.75,8230.05,1.26,0.86,1,0.94,Suspicious
49.32,26522.24,3.04,0.94,2,0.74,Suspicious
1398.96,207662.36,259.95,0.64,3,0.05,Priority
1067.55,22327.82,5.49,0.77,3,0.1,Normal
1374.85,427956.36,290.25,0.68,2,0.03,Priority
1363.09,55135.15,7.67,0.63,4,0.04,Normal
1367.08,420493.53,251.66,0.55,1,0.03,Priority
918.49,21786.22,2.42,0.62,3,0.05,Normal
244.69,52234.03,3584.37,0.16,1,0.04,Priority
1479.97,794531.45,147.84,0.95,2,0.02,Priority
591.87,20078.92,2.34,0.72,4,0.08,Normal
84.7,1854.23,0.52,0.42,33,0.69,Suspicious
1308.49,28407.48,4.3,0.9,2,0.05,Normal
1203.81,26574.86,9.97,0.8,5,0.08,Normal
1266.94,45057.86,8.59,0.77,1,0.11,Normal
54.19,31938.9,0.18,0.27,54,0.41,Suspicious
185.79,30209.28,0.41,0.21,37,0.43,Suspicious
1216.06,26491.97,7.98,0.81,2,0.13,Normal
78.03,77928.2,0.29,0.15,99,0.63,Suspicious
1237.89,408862.3,166.43,0.64,3,0.03,Priority
1273.24,22999.35,8.43,0.75,2,0.08,Normal
1341.91,44634.23,0.96,0.83,1,0.08,Normal
127.72,55629.12,0.08,0.29,48,0.54,Suspicious
535.17,57823.79,5.54,0.94,4,0.06,Normal
1016.29,11824.39,6.82,0.87,1,0.13,Normal
63.52,24164.76,1.97,0.95,1,0.96,Suspicious
177.63,41202.4,0.35,0.36,27,0.37,Suspicious
216.71,74109.55,3103.75,0.11,1,0.01,Priority
1171.44,3821.16,7.21,0.92,1,0.03,Normal
1362.41,863278.34,165.43,0.95,2,0.02,Priority
40.66,64326.72,0.03,0.4,54,0.5,Suspicious
417.29,19901.36,2.04,0.88,4,0.05,Normal
1121.93,23703.41,4.94,0.75,5,0.11,Normal
204.21,87013.79,714.24,0.36,1,0.04,Priority
60.35,30317.92,3.63,0.92,1,0.82,Suspicious
1028.34,35359.86,9.87,0.91,5,0.07,Normal
187.6,53909.36,0.08,0.27,82,0.58,Suspicious
46.55,20490.81,3.5,0.99,2,0.9,Suspicious
819.11,35397.38,1.56,0.87,2,0.08,Normal
1364.48,13022.22,5.28,0.7,4,0.12,Normal
1281.14,378168.5,528.61,0.62,1,0.04,Priority
571.86,16435.86,5.01,0.75,3,0.11,Normal
1085.47,8103.6,1.32,0.8,4,0.05,Normal
1218.34,46646.52,2.43,0.65,4,0.1,Normal
888.34,39508.65,1.3,0.66,1,0.1,Normal
1326.5,478975.79,354.07,0.61,3,0.03,Priority
42.38,17773.62,1.24,0.97,2,0.92,Suspicious
713.18,11551.62,9.03,0.74,3,0.03,Normal
112.11,526.2,0.04,0.47,110,0.68,Suspicious
71.52,47828.77,2.1,0.92,1,0.96,Suspicious
1222.74,27633.05,5.06,0.78,4,0.05,Normal
1180.86,220859.64,468.62,0.89,3,0.03,Priority
826.15,56804.82,2.26,0.69,5,0.12,Normal
1295.4,45880.27,0.58,0.73,2,0.15,Normal
525.23,28985.83,1.23,0.77,4,0.04,Normal
160.97,26016.63,0.32,0.38,66,0.38,Suspicious
59.3,28391.23,3.23,1.0,2,0.96,Suspicious
59.13,1404.9,0.86,0.45,51,0.64,Suspicious
961.21,36169.81,4.16,0.89,4,0.09,Normal
1489.94,495156.58,257.08,0.9,1,0.04,Priority
75.87,13621.09,0.11,0.25,88,0.42,Suspicious
195.49,66602.3,0.29,0.19,28,0.46,Suspicious
78.61,79474.63,0.02,0.19,48,0.58,Suspicious
97.11,1866.4,0.72,0.53,96,0.87,Suspicious
602.85,59900.81,5.46,0.7,3,0.06,Normal
257.11,48448.74,3568.89,0.16,1,0.03,Priority
858.36,32193.73,0.44,0.82,5,0.13,Normal
1176.06,368835.32,131.17,1.0,1,0.01,Priority
101.58,346.26,0.58,0.41,106,0.56,Suspicious
1290.65,295037.74,138.1,0.93,2,0.02,Priority
895.09,561660.87,77.15,0.99,2,0.04,Priority
987.51,4636.87,9.59,0.65,2,0.11,Normal
742.97,9156.49,4.45,0.77,5,0.11,Normal
495.75,55431.77,5.73,0.73,4,0.05,Normal
1301.65,55012.91,7.79,0.68,4,0.07,Normal
54.9,829.44,0.99,0.41,115,0.74,Suspicious
1395.51,27566.33,2.6,0.75,5,0.04,Normal
165.59,47536.7,2165.12,0.18,2,0.02,Priority
55.94,879.39,0.54,0.61,181,0.52,Suspicious
277.88,32871.63,1245.49,0.23,2,0.01,Priority
137.36,44169.26,1822.43,0.24,1,0.05,Priority
1050.03,223243.01,56.26,0.71,1,0.03,Priority
581.33,29072.01,6.57,0.65,2,0.14,Normal
198.83,33631.04,429.41,0.24,2,0.02,Priority
1169.44,7209.27,7.71,0.84,1,0.12,Normal
435.09,39432.62,5.4,0.76,2,0.04,Normal
1196.51,14719.94,2.34,0.79,2,0.03,Normal
1027.4,499358.95,234.24,0.88,1,0.01,Priority
123.08,36650.02,2064.25,0.17,1,0.04,Priority
1225.67,42170.02,0.91,0.75,3,0.09,Normal
90.42,929.49,0.46,0.63,121,0.79,Suspicious
95.38,1179.46,0.52,0.39,38,0.77,Suspicious
1111.16,1401.0,7.66,0.78,2,0.08,Normal
1053.8,59708.11,9.38,0.6,3,0.03,Normal
1257.53,6744.65,7.09,0.72,3,0.06,Normal
174.74,27526.45,1943.44,0.37,1,0.04,Priority
1173.8,22143.39,1.91,0.82,4,0.13,Normal
164.93,25314.65,0.44,0.12,14,0.55,Suspicious
166.86,54181.07,0.22,0.26,79,0.57,Suspicious
1079.18,480660.33,122.11,0.8,1,0.04,Priority
90.15,57370.72,0.16,0.44,90,0.54,Suspicious
1377.05,214782.18,458.64,0.82,1,0.04,Priority
1369.24,12779.27,0.69,0.94,2,0.09,Normal
240.63,34167.26,2460.43,0.1,2,0.03,Priority
1075.85,487036.46,238.28,0.89,2,0.02,Priority
860.9,49893.83,8.31,0.85,3,0.13,Normal
115.49,1594.03,0.21,0.55,131,0.54,Suspicious
1456.85,319580.5,463.41,0.82,3,0.03,Priority
230.52,81982.9,2696.54,0.13,1,0.03,Priority
1288.12,315010.97,545.93,0.62,2,0.04,Priority
74.02,885.86,0.31,0.65,152,0.9,Suspicious
809.37,24359.6,9.55,0.92,2,0.07,Normal
1300.13,236880.37,470.11,0.78,3,0.03,Priority
1043.6,455334.7,187.56,0.98,1,0.03,Priority
141.8,93001.6,2646.27,0.13,1,0.02,Priority
98.69,1727.97,0.61,0.48,185,0.59,Suspicious
1375.54,28080.35,5.62,0.9,5,0.04,Normal
104.66,12571.13,0.42,0.23,90,0.55,Suspicious
1270.81,52336.22,5.83,0.75,4,0.07,Normal
175.73,21171.88,1838.43,0.35,1,0.03,Priority
1236.86,34766.6,9.99,0.7,1,0.1,Normal
797.96,40805.77,0.65,0.64,1,0.06,Normal
161.86,50234.34,0.35,0.27,71,0.51,Suspicious
55.69,26338.52,2.4,0.89,2,0.93,Suspicious
93.7,24717.83,0.06,0.25,77,0.39,Suspicious
1325.11,822965.93,277.39,0.95,1,0.02,Priority
1123.64,212451.72,309.2,0.79,3,0.01,Priority
1069.2,370356.5,156.39,0.93,2,0.03,Priority
96.77,380.72,0.76,0.52,176,0.51,Suspicious
710.15,27628.87,3.9,0.75,5,0.11,Normal
144.08,57307.04,0.32,0.35,98,0.48,Suspicious
1071.42,48762.27,7.69,0.65,2,0.04,Normal
1325.86,363801.03,171.68,0.77,3,0.03,Priority
619.27,19009.96,9.76,0.85,4,0.11,Normal
1368.15,457648.44,179.14,0.6,2,0.01,Priority
55.6,24639.55,3.51,0.86,2,0.81,Suspicious
77.96,13259.17,0.06,0.31,54,0.37,Suspicious
1030.25,15654.63,7.08,0.75,4,0.09,Normal
1290.1,52572.47,9.78,0.78,2,0.03,Normal
1266.55,901964.33,26.9,0.97,1,0.03,Priority
1452.87,108222.58,193.94,0.56,3,0.03,Priority
255.72,52272.85,1894.77,0.3,1,0.02,Priority
454.97,35133.97,0.92,0.65,5,0.09,Normal
809.78,105466.99,50.42,0.95,2,0.04,Priority
63.48,5745.99,2.34,0.88,1,0.98,Suspicious
1109.54,617450.29,150.24,0.99,1,0.03,Priority
1476.75,497768.91,484.94,0.71,3,0.01,Priority
1427.82,971507.44,125.97,0.91,2,0.01,Priority
60.6,1651.92,0.22,0.43,93,0.57,Suspicious
1125.67,36209.82,3.02,0.62,2,0.02,Normal
539.27,47847.49,6.24,0.79,3,0.12,Normal
1265.53,876627.03,260.38,0.92,1,0.02,Priority
1190.89,34239.36,0.85,0.83,2,0.09,Normal
1429.88,343672.84,362.22,0.67,3,0.04,Priority
1084.72,31415.68,4.7,0.74,5,0.02,Normal
1064.92,174401.44,77.62,0.71,1,0.03,Priority
194.39,31514.12,0.36,0.4,75,0.59,Suspicious
1203.8,9091.76,5.85,0.78,3,0.02,Normal
1277.62,401711.77,36.06,0.71,2,0.04,Priority
1394.29,33781.41,1.78,0.71,4,0.09,Normal
41.27,23309.06,0.44,0.16,83,0.61,Suspicious
411.83,4617.94,8.07,0.7,1,0.09,Normal
1005.65,29877.5,4.94,0.63,2,0.06,Normal
61.2,35930.2,1.51,0.95,2,0.86,Suspicious
859.61,17933.01,3.61,0.61,4,0.04,Normal
1256.13,320906.12,113.35,0.8,3,0.05,Priority
1005.76,57809.36,5.94,0.76,3,0.08,Normal
1027.32,18787.82,9.68,0.85,2,0.07,Normal
891.21,331282.12,290.37,0.98,1,0.03,Priority
192.29,16465.96,0.04,0.34,53,0.62,Suspicious
1234.75,428801.65,183.27,0.64,3,0.05,Priority
41.68,35307.49,4.86,0.95,2,0.98,Suspicious
432.65,52244.54,0.74,0.93,5,0.11,Normal
1022.07,186367.69,177.81,0.79,2,0.02,Priority
1220.17,476987.09,521.02,0.85,2,0.03,Priority
103.14,1564.75,0.46,0.59,94,0.54,Suspicious
1240.75,392184.48,585.51,0.57,2,0.05,Priority
43.73,20830.09,1.11,0.93,1,0.87,Suspicious
1020.94,199832.22,171.33,0.92,1,0.02,Priority
1069.94,451588.4,106.87,0.53,2,0.04,Priority
149.85,31933.23,13.61,0.25,1,0.04,Priority
1424.25,175443.58,325.75,0.7,3,0.01,Priority
57.25,1457.29,0.54,0.63,31,0.52,Suspicious
1188.64,627259.77,5.46,0.95,2,0.03,Priority
67.22,5355.15,0.57,0.97,2,0.97,Suspicious
81.83,456.05,0.33,0.63,27,0.81,Suspicious
1265.39,290594.58,132.62,0.67,3,0.03,Priority
425.98,10015.54,6.31,0.63,3,0.06,Normal
75.43,10699.01,0.51,0.88,1,0.81,Suspicious
1254.75,50859.82,4.85,0.66,5,0.06,Normal
885.56,552083.01,207.69,0.95,1,0.01,Priority
128.91,96493.32,692.48,0.25,1,0.04,Priority
1201.37,46228.72,7.36,0.7,1,0.07,Normal
271.44,50204.07,1772.06,0.22,1,0.01,Priority
425.74,21121.82,8.05,0.91,5,0.14,Normal
232.28,50579.77,1496.39,0.36,1,0.01,Priority
129.63,50306.34,525.22,0.18,1,0.03,Priority
95.92,266.93,0.72,0.69,78,0.78,Suspicious
1248.05,50557.87,8.34,0.6,1,0.14,Normal
1120.21,284185.94,447.69,0.69,2,0.02,Priority
904.58,9008.91,7.1,0.62,3,0.14,Normal
1155.01,388447.75,585.44,0.87,1,0.02,Priority
51.17,12475.64,2.54,0.88,2,0.77,Suspicious
981.12,32264.05,8.45,0.68,4,0.09,Normal
88.48,25493.16,0.37,0.37,51,0.53,Suspicious
258.25,43147.41,890.41,0.4,1,0.04,Priority
58.43,35459.85,2.92,0.94,1,0.87,Suspicious
115.79,1705.71,0.98,0.58,124,0.52,Suspicious
1476.33,405391.17,239.39,0.66,2,0.03,Priority
181.71,50535.24,0.12,0.13,79,0.52,Suspicious
244.85,72652.8,2356.3,0.27,1,0.03,Priority
1432.6,281867.15,426.43,0.68,1,0.04,Priority
68.4,54134.48,0.44,0.35,32,0.51,Suspicious
956.84,55812.23,3.84,0.76,2,0.03,Normal
939.38,41353.86,6.2,0.93,2,0.02,Normal
654.77,54957.04,1.22,0.87,1,0.04,Normal
116.0,59414.84,0.45,0.3,51,0.45,Suspicious
185.72,57360.03,0.17,0.45,41,0.33,Suspicious
559.64,2687.1,9.1,0.89,4,0.14,Normal
896.12,26424.31,9.55,0.67,3,0.1,Normal
1320.2,3900.35,5.78,0.9,5,0.13,Normal
211.41,46430.27,2691.37,0.11,2,0.04,Priority
499.44,15347.16,7.25,0.9,3,0.15,Normal
858.6,34091.59,8.65,0.77,5,0.03,Normal
104.93,25718.27,0.17,0.45,45,0.63,Suspicious
101.93,33564.68,221.73,0.35,1,0.01,Priority
1254.57,118618.86,220.65,0.67,3,0.05,Priority
715.06,32970.93,1.0,0.84,3,0.05,Normal
236.12,78243.59,2674.83,0.37,1,0.03,Priority
980.9,525278.92,210.52,1.0,1,0.04,Priority
1202.67,340498.75,545.81,0.51,2,0.01,Priority
162.75,73831.45,0.24,0.31,98,0.42,Suspicious
91.41,48336.68,0.12,0.11,61,0.56,Suspicious
879.33,43659.03,3.99,0.68,2,0.04,Normal
1318.62,719760.56,39.74,0.96,1,0.04,Priority
71.6,21907.41,4.98,0.99,1,0.98,Suspicious
862.69,48583.26,1.88,0.94,1,0.13,Normal
102.21,68843.87,2083.21,0.26,2,0.02,Priority
102.32,32565.31,3322.88,0.16,2,0.05,Priority
1363.15,817672.41,40.57,0.98,2,0.03,Priority
1261.16,331576.38,41.7,0.66,1,0.03,Priority
67.35,40081.15,2.98,0.88,1,0.85,Suspicious
182.98,86633.9,1451.27,0.33,1,0.01,Priority
79.59,47095.15,2.9,0.96,1,0.75,Suspicious
1082.46,350199.02,289.34,0.94,1,0.03,Priority
51.39,34759.95,1.01,0.91,2,0.91,Suspicious
1263.07,18295.29,4.56,0.68,2,0.03,Normal
1255.11,21441.69,9.73,0.94,2,0.03,Normal
70.5,8446.74,0.82,0.9,1,0.74,Suspicious
848.24,37036.1,3.25,0.87,3,0.14,Normal
221.66,79448.06,59.66,0.19,1,0.03,Priority
62.24,49459.94,0.04,0.37,22,0.54,Suspicious
1157.4,567909.99,23.76,0.92,1,0.04,Priority
1271.7,144655.57,102.63,0.94,2,0.01,Priority
1183.96,47074.0,9.28,0.95,1,0.1,Normal
594.56,50632.35,1.79,0.8,2,0.09,Normal
186.3,53729.62,1557.43,0.32,1,0.01,Priority
50.21,47687.32,3.29,0.88,2,0.87,Suspicious
1139.86,102867.99,305.48,0.66,1,0.02,Priority
104.54,1615.11,0.5,0.49,152,0.61,Suspicious
1110.13,17104.05,3.48,0.76,2,0.04,Normal
902.07,976178.76,248.31,0.96,2,0.01,Priority
652.6,57504.54,0.4,0.94,5,0.13,Normal
1100.25,35562.8,5.91,0.84,3,0.06,Normal
1370.58,866837.5,176.65,0.96,1,0.03,Priority
959.89,18754.23,1.75,0.74,1,0.09,Normal
204.66,88616.09,2581.16,0.4,2,0.04,Priority
177.45,17824.19,0.05,0.21,39,0.4,Suspicious
1461.42,973982.14,277.85,0.95,1,0.02,Priority
277.58,70540.35,3001.04,0.33,1,0.03,Priority
42.6,30069.7,3.25,0.98,2,0.79,Suspicious
1325.09,933985.87,42.87,0.99,2,0.01,Priority
1088.03,50380.87,8.68,0.89,5,0.05,Normal
234.32,92087.39,2466.61,0.12,2,0.05,Priority
293.08,64788.14,2929.7,0.33,1,0.02,Priority
695.81,4954.66,8.97,0.84,2,0.11,Normal
993.68,48548.43,4.33,0.64,5,0.14,Normal
566.83,3754.4,7.82,0.69,4,0.11,Normal
68.7,14261.55,0.71,0.96,2,0.85,Suspicious
1168.38,557370.67,92.56,0.92,1,0.02,Priority
749.59,18267.62,3.99,0.72,1,0.13,Normal
238.73,51253.41,261.2,0.14,1,0.01,Priority
1415.53,276282.61,113.64,0.62,2,0.03,Priority
443.22,21207.5,0.86,0.74,1,0.08,Normal
649.08,34738.52,0.28,0.69,4,0.08,Normal
1007.72,34978.72,4.03,0.95,3,0.11,Normal
760.88,49409.46,3.82,0.89,2,0.06,Normal
53.89,12154.83,4.85,0.94,1,0.76,Suspicious
103.84,1148.74,0.18,0.69,157,0.52,Suspicious
1109.25,325847.76,455.18,0.54,2,0.04,Priority
527.74,1293.38,6.81,0.79,1,0.08,Normal
934.82,36183.33,4.22,0.7,4,0.12,Normal
1105.06,27608.2,1.1,0.85,3,0.08,Normal
1128.58,472521.95,217.62,0.54,1,0.01,Priority
239.55,82358.74,325.46,0.25,1,0.03,Priority
1485.48,968820.66,240.95,1.0,1,0.02,Priority
581.81,6068.71,7.17,0.67,5,0.04,Normal
1117.46,29053.07,8.51,0.73,1,0.13,Normal
1016.82,36319.59,3.0,0.84,3,0.13,Normal
234.37,68417.62,3560.72,0.17,1,0.05,Priority
49.27,9996.74,2.75,0.97,1,0.98,Suspicious
1086.48,133744.07,178.07,0.61,2,0.02,Priority
53.76,37348.29,1.46,0.95,2,0.87,Suspicious
54.86,9595.57,4.55,0.89,1,0.83,Suspicious
112.69,65135.16,0.1,0.16,63,0.53,Suspicious
225.45,21046.87,891.95,0.28,1,0.01,Priority
1413.51,253767.87,161.14,0.73,1,0.03,Priority
53.84,1271.15,0.57,0.37,28,0.61,Suspicious
782.94,14102.85,8.26,0.81,4,0.04,Normal
115.58,24047.17,0.02,0.22,19,0.5,Suspicious
63.56,495.96,0.02,0.66,197,0.51,Suspicious
50.77,30305.66,1.75,0.91,1,0.83,Suspicious
428.28,9087.01,1.81,0.62,5,0.12,Normal
65.54,39643.47,1.27,0.94,2,0.79,Suspicious
143.89,73651.71,0.07,0.34,58,0.52,Suspicious
818.35,27219.34,3.1,0.85,3,0.05,Normal
1266.04,1584.73,7.8,0.76,3,0.13,Normal
54.12,28411.77,0.19,0.26,44,0.36,Suspicious
87.83,16637.24,0.07,0.17,79,0.4,Suspicious
1293.49,469125.05,128.06,0.61,3,0.02,Priority
86.05,1508.1,0.07,0.69,119,0.63,Suspicious
44.03,43056.81,3.41,0.85,2,0.7,Suspicious
1009.73,17186.5,7.02,0.65,2,0.09,Normal
43.81,43889.67,4.1,0.9,1,0.89,Suspicious
1158.97,176650.01,195.78,0.79,1,0.04,Priority
160.53,27116.47,2591.06,0.34,2,0.04,Priority
1173.83,52958.99,2.69,0.63,1,0.12,Normal
42.11,38338.82,1.0,0.95,2,0.93,Suspicious
1492.95,761532.68,109.9,0.91,1,0.02,Priority
202.69,64373.38,2114.42,0.24,1,0.04,Priority
1170.81,150875.09,546.71,0.61,2,0.05,Priority
668.33,23618.27,5.58,0.93,3,0.11,Normal
963.91,23052.39,1.46,0.94,2,0.04,Normal
279.1,50420.96,3086.03,0.27,2,0.03,Priority
1386.06,283088.0,248.29,0.78,1,0.03,Priority
102.44,12433.64,0.22,0.21,80,0.42,Suspicious
882.85,13524.85,1.24,0.89,3,0.02,Normal
76.99,15283.63,2.72,0.98,1,0.77,Suspicious
1190.35,297830.66,453.13,0.52,1,0.03,Priority
458.19,54997.61,4.48,0.68,1,0.11,Normal
72.57,25306.93,0.34,0.21,80,0.62,Suspicious
62.48,193.26,0.03,0.67,193,0.57,Suspicious
